Protein,Charge Mean,Charge Std,Lipophilicity Mean,Lipophilicity Std,Polar Mean,Polar Std,Van der Wals Mean,Van der Wals Std,HB Acceptor Mean,HB Acceptor Std,HB Donor Mean,HB Donor Std,Dipole Moment,Lipole Moment,HBpole Moment,Mean Curvature,Min Curvature,Max Curvature,Mesh Points,Mesh Cells,Area,Volume,Convex Hull Area,Convex Hull Volume,Sphere Volume,Sphere Radius,Cylinder Volume,Cylinder Height,Elongation,Compactness,Bounding Box Volume,Radius of Gyration
1cq1A,0.0,0.0,-0.18725066322576275,0.2995728362293097,0.6776873597657165,0.4584888672646993,-0.06944590612660012,0.04694097963378106,-0.7656366177471823,1.55793722568095,-1.592696248330028,1.7993487177508958,10.0,2.173361004312401,1.8651355869107566,1.3160725981254537,-0.7422404768392736,4.787742461210627,148,234,82.6174146397361,289.9057126187921,154.03802946487826,145.39528756522532,590.9979104069365,5.205939443624126,298.5945832174808,10.134273494580981,0.6222828315891079,0.80878778972147,414.72861369077515,3.314107860795676
1cqjB,0.0,0.0,-0.23716368143866678,0.29422676897675615,0.5358249197803998,0.468026452475026,-0.06042295948104387,0.03699038493348863,-0.25520186014075186,0.8107994889916648,-1.5228434107936628,1.753171030775898,10.0,4.5403770437191735,4.408657105674682,1.2700055408128954,-1.053614875495759,5.593250685801885,188,300,108.03052755105685,1100.238719203909,216.54589106973543,259.05536280201034,562.6369634901868,5.121296069522468,512.317694416154,6.569511684278237,0.8698232221583667,0.8645574405034887,683.1209568335976,4.123665304743548
1cqxA,0.0,0.0,-0.12766365051611,0.24512630019150256,0.42338473708534125,0.4508174085751314,-0.062182208117521585,0.03601329563574806,-0.5943806199317943,1.1471272381992283,-0.8782224334524218,1.5571382645867484,10.0,4.003754015707055,4.234126857549727,1.0588850238662026,-1.4523120236324232,5.388052294777374,448,745,256.57823544811436,2559.141858608941,475.3445704629223,841.5064419698301,2568.501247575745,8.495658705058474,1611.5776952846913,13.906503206274088,0.783548276201309,0.8635168674831706,1935.356984885291,5.915240093362703
1ct9A,0.0,0.0,-0.14018706365740768,0.28933166237067987,0.3765467022897034,0.4760458692007486,-0.06710637057272485,0.04290326045477176,-0.775395452923479,1.2205266427681734,-0.4639027223011216,1.336732324779851,10.0,3.1156815668222326,3.695833239841739,1.0759954838545043,-1.406618598228313,5.4387981083179895,400,663,239.3530464790257,506.0575113728606,482.916556039866,820.4583587529166,2809.068138533659,8.75301934263101,2041.7577434988964,8.677053633427427,0.6189103580435302,0.822194540192905,2163.1769105588355,6.168062223572955
1d0cA,0.0,0.0,-0.00010497241561260784,0.21204489066686608,0.2770730097337632,0.3542034443788639,-0.052883384253857996,0.03483764061411558,-0.3106732440952052,0.8787166305356556,-0.20400267840213301,0.7389906164087636,10.0,8.193167566118918,6.422842214038167,1.221730476396031,-0.5564730029952214,4.373537187610184,108,174,69.01340044969515,116.64806827326984,135.53467094446236,85.53709258893394,1377.2894548647298,6.902062236035872,233.208337971226,13.422096057030384,0.41491100989944946,0.5765076341573525,387.1978674690738,4.435605302215602
1d1qB,0.0,0.0,-0.06410064038730602,0.2784454563349746,0.47868696148697903,0.48987499479756536,-0.05172410156393279,0.0406464193528894,0.0,0.0,-1.5625450402811905,1.7484920926996315,10.0,2.9835715438354042,10.0,1.0771174812307862,-0.8333975490634113,5.409262500126148,175,290,97.71850991013443,1630.7487271162893,190.3329450933442,195.23121521190106,525.160230493358,5.004965332761149,363.3012019416156,4.800048728118135,0.8048407085214948,0.7906868076391098,661.800702042307,3.930504884496502
1d7cA,0.0,0.0,-0.0103841892340567,0.0831519547743755,0.27776454799056316,0.3757820096371515,-0.04361063335930473,0.021145267235373525,-0.19104651913675114,0.6973952527665452,-0.6435286090653007,1.249990937085811,10.0,2.5542660616911332,5.2780840586941355,0.9965267019451494,-1.4302361471516738,5.081325254943561,186,313,119.90582313928817,-678.0547580961684,240.95982289371716,284.7788429362993,996.6991736998888,6.196671821139235,631.4091416987352,11.57949722081809,0.6802397449869994,0.8096866055398697,770.5181571694989,4.069368694136356
1dakA,0.0,0.0,-0.12261615796412628,0.26314057709899374,0.5381455972931124,0.5839450838701892,-0.09566312014090052,0.08737133852342552,-0.7052512800514246,1.8526487767754822,-1.0781869369342907,1.7640992038188947,10.0,1.3933062797028426,2.8797729074267906,1.3026115880738165,-0.08160491473848452,4.65422242460656,41,65,25.93466493208739,87.73627336793409,39.31118778121942,20.25470271935795,50.56478459554495,2.2939635738407977,40.590882253160224,4.485955461329986,0.8707366938330957,0.8739323401876621,55.0018861324629,1.9270659747125976
1dk0A,0.0,0.0,0.02375583819689959,0.11411338354336323,0.27897558747950835,0.40929292767152814,-0.04420040978649966,0.017994549821338763,-0.2567458599397459,0.760216046768438,-0.6599667205433093,1.3717045197792554,10.0,1.4007174531712072,1.2883185735263303,1.1087974071493387,-1.0484837635244384,5.081312139374413,136,224,88.43766745793994,45.10884432440402,176.74881666031266,179.49096841288852,505.2084732488648,4.940762812184243,397.28181952766687,5.499178023612965,0.874943166831303,0.8123328483274856,421.4632142675474,3.3900813277432946
1dnlA,0.0,0.0,-0.17157642265748793,0.214765171560015,0.520707408366479,0.44642878069900116,-0.05437332343640713,0.027514619655394628,-0.4502681559050549,1.0312810662476712,-1.418460333525706,1.6783986956230679,10.0,2.473834308695307,3.7652197453803384,1.258947056034145,-0.9112177458592186,5.6122361206295555,272,435,151.53323205136627,-477.5400763376574,354.35409367285035,466.40753860791375,2358.2447660939574,8.257211776924906,1209.9496694041234,14.621117882035726,0.5375689259977255,0.7435934688907835,1343.5326577561373,5.299749204694626
1dv2A,0.0,0.0,-0.13671418027160698,0.3829410439448596,0.31876077235646205,0.4197627522555348,-0.05016796883836212,0.02889245957512547,-0.4177295080029733,1.0111581102398912,-0.6576971689436341,1.3276122123808316,10.0,5.205452058628384,5.778956645218712,1.2103586427428097,-1.2672989934976169,5.262340780365416,353,570,206.2928754176075,-1906.809234196753,491.33139728979415,761.7510234999515,3557.6965899318334,9.470220682737885,1712.5618705793281,18.867718541351973,0.9552184717815073,0.7438364512554675,2805.1052568378705,6.733099436420858
1dy3A,0.0,0.0,-0.21504004856596962,0.2200582286070093,0.6142480934501001,0.41853411154232584,-0.05257090600766451,0.025519405268315334,-0.42879350761384655,0.9777266137877999,-1.6669215966964916,1.714041449718394,10.0,4.329321840601619,1.000641658646315,1.1887107337907326,-1.0428150929717024,5.623496879766421,296,480,169.64986881997459,311.1483971048908,353.7829280264653,549.8051378240248,1479.0088294193065,7.067959502542214,972.592971246428,13.958514974257685,0.6840329528508506,0.8786778378295097,1236.3145723428725,4.948508276879217
1e2qA,0.0,0.0,-0.13626803358261802,0.2391323465793944,0.5480232594183141,0.46805382291985387,-0.05442180833075335,0.028211289999539504,-0.3184081604888647,0.8938151833721009,-1.5747812091592392,1.7543538442118471,10.0,2.533064352758574,1.6351761076457865,1.07311828266186,-0.7141745942007107,5.081306310390492,202,335,123.52559531344112,437.01507583129643,262.79265165311637,304.29613731356795,1695.5800611050547,7.397356751349591,859.9522567399196,13.799469530468656,0.6591737438934531,0.7596312115648147,950.049926202196,4.968912330781403
1e3rA,0.0,0.0,-0.12806884814702607,0.20234150035881623,0.4888224364935582,0.4706342773322607,-0.06401563452663891,0.04106298265227869,-1.0509722114653623,1.5003382286704412,-0.845372000638332,1.6278955141711997,10.0,3.108828985639747,3.339227868865532,1.3716812994546985,-0.5066073532844566,4.963760545321165,71,111,40.84701114319114,143.75135656911255,76.6448654055082,49.516313220218706,187.96495008476754,3.5535526532791444,120.07771394130363,6.839105873567107,0.5525135131163361,0.784783546730565,140.87551794881728,2.336717899368959
1e8gA,0.0,0.0,-0.13387573435280994,0.2686292115330904,0.45005928091625036,0.4703229836933599,-0.06111647126415633,0.04621335112560823,-0.36541074787573835,1.0018077020692324,-1.176718591157134,1.6805967544553968,10.0,3.005241859901276,1.571597643018409,1.0180073755534869,-1.1380160328939137,5.772210478748818,574,962,339.1678539996292,478.60756739607666,661.0888731471329,1303.5581281906254,5825.314890993777,11.162040630172854,2602.35275795529,21.878550503353964,0.580364130386993,0.8155804696104872,3732.322974260781,7.428679310187078
1e8xA,0.0,0.0,-0.17769789010723688,0.34586965070031933,0.41744836382615286,0.40421336352260917,-0.06056838402473271,0.029995249101732194,-0.7717988424257199,1.2159265179047227,-0.7898389326167385,1.41135028243122,10.0,5.733649186845123,3.0432596431985424,1.0638859583869815,-1.4271665301215082,4.982127527781992,251,417,160.19448192365323,-256.01959438618644,311.3317474530405,440.01611541722036,1273.422516613436,6.724004134734114,951.6961735837298,11.143240583306437,0.7417706963229245,0.8518431892840762,1087.3076149610008,4.1842067778135545
1e9gA,0.02695990025645027,0.2469447655952398,-0.2637657098266032,0.41580084650682175,0.5099555659105766,0.35780301783713103,-0.052793188448290757,0.032093281911154736,-0.5421374206214454,1.1259972214136191,-1.2407183097120753,1.3726386556655348,1.77960535067775,3.1248868133230436,2.282156863250613,1.2284432812113937,-1.771927293377642,5.730557650317752,156,251,84.3715965241831,-1002.8437587008868,179.06058864570426,191.4693538771718,435.8180956312767,4.703331067183319,363.7331803159872,8.362839081809994,0.8501668765999311,0.8498170627634579,442.9447263545044,3.8917001500796404
1ej2A,0.0,0.0,-0.06170542864210071,0.21607619591332883,0.349963372826221,0.4303263427244722,-0.05621656990629678,0.032916963578028535,-0.4779534334746236,1.081371579928912,-0.7412172166587745,1.434650355733006,10.0,2.842450741701322,2.9655760178632247,1.0449060904718785,-1.6495616141153064,5.529865339914133,457,762,283.47564163718124,-746.555056187324,728.4700469160277,1231.2427334613956,13098.469803610606,14.623252689043913,2677.353716995844,28.91812015883219,0.7353635477473602,0.6659664000032328,7238.210465459072,9.76897314543813
1ejdB,0.0,0.0,-0.18610548616439124,0.2747418783877384,0.27632199090341614,0.36367328049592784,-0.06634295225023043,0.03414736418216821,-0.9499805906449884,1.3316241985891943,0.0,0.0,10.0,4.476908626517154,10.0,1.1654295327833102,-0.2590633617898286,4.3205041749681,62,101,37.49921917477928,305.3502035507503,59.97386682879963,34.059417465371205,132.31150303736652,3.1610861446996257,77.6493024832825,2.484926579507624,0.8016314950297083,0.779866609269244,116.37780649555447,2.2108537059007642
1eqgA,0.0,0.0,-0.10883980696494776,0.23724926136542143,0.4823264023586119,0.45898352485751326,-0.06030584746918983,0.03753096947350239,-0.6077531950536444,1.2193363174047247,-0.9959668635880571,1.6163549173031675,10.0,6.377560779857239,1.2023266523874205,1.1340383237348521,-0.8402111698262775,5.144187097782864,205,336,126.46185288323069,-7.3190101474915155,289.48384716939574,352.67148301935055,2028.1765746978915,7.852459726513104,863.5547109732458,15.284526784569394,0.6128556067180406,0.7614826758051078,1200.0316382418791,4.843829139594435
1esqA,0.0,0.0,-0.26305729178133014,0.2499500514708851,0.5872908517139886,0.3639701683378261,-0.07206166230298817,0.037736186437074534,-1.023050792049268,1.3033230569003498,-1.0734555874335585,1.5796057057514428,10.0,3.79398490006955,5.769011645767868,1.132434561177716,-0.9385485811216849,5.148280108247567,172,282,96.95436664948355,707.6276543346187,209.73782649709813,201.91589607183136,1397.259199448595,6.93526067419781,695.3197029967565,4.655691362453846,0.5851028802067756,0.7069383675551921,748.048774312716,4.1526325515804805
1eucA,0.0,0.0,-0.05447382580286879,0.19341239508781102,0.5508435861346096,0.47973108029636785,-0.05059919805653774,0.022097856343735532,-0.2975642465368401,0.8535701189609052,-1.4883629728005803,1.824768975041376,10.0,4.621364418174874,1.2936662599924755,1.1873736013567722,-0.9931908535806091,5.2289041913061265,127,206,73.32010002999613,-502.0695386390101,150.9516796363005,145.56290617661358,391.03336882615486,4.536369307474682,300.6851487952616,8.460166694866459,0.8712941352920944,0.8346799470075581,431.94592325577844,3.316843562726122
1eviA,0.0,0.0,-0.09255150575056338,0.22022289011225535,0.34703834745477324,0.4311047570163365,-0.058348567318306226,0.0355363707547186,-0.46106074502790495,1.0528069457947038,-0.7643080963685883,1.4346418575212703,10.0,0.9314496782027472,2.0519034002476486,1.1158212439355621,-2.3882699552215776,5.566252968270117,763,1255,457.9575589011098,-2240.1882573741104,903.4512297024623,1843.6173833905316,14359.011221882729,15.078054492728992,3549.474367950414,29.777955140371137,0.5755402871373307,0.7220045111983512,8220.966552611528,9.748557261444601
1ew0A,0.0,0.0,-0.04950833922655072,0.14441122791518785,0.24983933607221112,0.4234419662719814,-0.044388391941057447,0.01661766074617553,0.0,0.0,-0.8170343109722774,1.4716604408693394,10.0,5.85104297503362,10.0,1.4390521187411307,-0.7462991802685366,5.240679637219451,155,239,88.30275761727935,280.0928391003256,256.15812507815264,268.3352073460561,1715.7844485172661,7.426622903755384,1015.8174368795188,14.547827043980433,0.75683569811756,0.6960519295233109,1074.3095008972714,4.560952938974964
1ew2A,0.0,0.0,-0.167786842865472,0.23237437498219743,0.5718308162555717,0.4208064849978131,-0.0551896229850581,0.030747460422801322,-0.4408031411753365,1.0384568982832292,-1.5386299558215626,1.6522693665184673,10.0,3.1870216961439195,2.480983854329789,1.4612058853906016,-4.067396483957642,5.08128590750446,129,198,72.03756140027647,542.904890661112,150.86727609890016,152.64696029472694,351.35949370360635,4.377448322579951,300.9124721530169,5.759853005930346,0.7334760102146035,0.8760356365592598,384.6991202184041,3.260782963555234
1f5vA,0.0,0.0,-0.18324132889535252,0.30005671037891557,0.6218734500016144,0.4630898119273394,-0.05389288195556192,0.028744448332598104,-0.10172872669737813,0.5307020250164917,-1.8813077520586345,1.7788633577623274,10.0,3.135177676522152,2.076612206654962,0.9617120368132019,-2.5613994270801133,4.958750337432711,196,332,121.60780461871282,-4.7838618891324565,240.86102310132352,272.8783943443591,1551.4919821619826,7.181585060839846,685.9561300164089,13.78843494295344,0.6450295272230888,0.7763285314283881,967.5006471446978,4.884925096078181
1fbtB,0.0,0.0,-0.128196319014836,0.18562390701093112,0.5656185914336626,0.4444507998220513,-0.04808075031276021,0.022378294273238574,-0.298557365560842,0.8537270029476118,-1.6838088784907037,1.6839039453089069,10.0,10.0,2.3928936669942704,1.3758799942729023,-1.75558022827361,5.564401308608596,137,214,69.31491013660028,75.13726344257117,140.99651223930837,133.3662006914762,305.7581385776926,4.1792319185365825,231.13567067240146,4.459311783077254,0.7942245927843855,0.8471482366659785,352.0137555633241,3.1145219718790336
1fdsA,0.0,0.0,-0.01920573717927921,0.1996799937982832,0.44031371829489246,0.49151733092994626,-0.05537570219649338,0.028879562032272026,-0.42869200275094443,1.0005004025432753,-1.1522866439702306,1.7525341012025382,10.0,1.58519099181195,1.9089718409985137,1.037030584680126,-0.5599135661555383,4.2661374787867645,103,172,62.49588544014078,-428.70378180341095,103.40524515693194,70.9792236350848,601.5374180361778,5.236703833611532,125.33882221131468,10.417059958157369,0.3753627052599655,0.7178663208323148,184.22642022188924,2.9428109574898618
1gn8A,0.0,0.0,-0.0984826198088757,0.20954604076174724,0.4954725066111452,0.5067096133417666,-0.049188172932175235,0.021106457222170125,-0.2125804176217482,0.7200929267236562,-1.4497298163976446,1.8504139447646655,10.0,5.070374514381993,4.321756025473302,1.2235676650823406,-0.9440567719375643,5.3007447616635845,285,459,161.2687870973389,-1388.3722892888427,402.29114193950477,578.1288144643448,2874.048218833144,8.819997870689631,1607.3367486144389,15.040136400364666,0.596324857595977,0.761973903038431,1683.533096972323,5.110882155400573
1gweA,0.0,0.0,-0.10896571070036018,0.20696280308330392,0.4493676636765954,0.45981376208151076,-0.0494794485463395,0.029854203158886438,-0.29080112477540854,0.8754842786384929,-1.2451297383794504,1.6492679177951435,10.0,3.435620066188995,7.003679391064636,1.2181685799633892,-1.6213561425157383,5.037514840390498,294,474,164.49335122666787,154.29150855834632,427.85323627798726,643.8532575121812,3392.5971388630173,9.321401772270534,1563.9210781988907,18.13349122341554,0.534276394624659,0.7736968915800582,1881.9845224659691,5.435725816541972
1gypA,0.0,0.0,-0.09202742162471973,0.21032004669587742,0.48799703765833663,0.4677708871996901,-0.053963362436856344,0.027096801533225176,-0.34626771875386525,0.8991534009304814,-1.3645068808397574,1.7041729873850422,10.0,1.648079848665408,1.9571095687418243,1.0811974716899937,-1.0483880027494141,5.31329942730796,154,255,92.13951054908371,-1531.4707183519863,146.9528801772693,136.0409373652504,356.64973978609095,4.399308664782308,257.5139219067962,4.43057562831649,0.7531767250097096,0.8121357882112835,378.93029082813,3.2639785781040063
1h69A,0.0,0.0,-0.04047475221822515,0.2061463550543634,0.33041753342841745,0.4745911523273548,-0.05520497885021584,0.03563641663095033,-0.30543343724750444,0.8779852036564315,-0.8056393034718939,1.6004459170950844,10.0,3.3333239547618647,2.172240637955117,1.0253395377940122,-1.9236282455264355,5.3829548511411485,527,882,311.50097849233686,1496.8420037840417,658.0666029243436,1099.0321731212225,8637.350956587821,12.728111926839814,2681.104412807583,24.279419443585628,0.3911209787167664,0.6923597568282567,3069.9178164742084,7.575235260283991
1h6lA,0.0,0.0,-0.2166085728605522,0.22813042963924793,0.6196990902519258,0.3120210276205916,-0.0801781748778353,0.04111764898235153,-1.5177668135390232,1.3547188638116625,-0.8981135573241046,1.495374954098159,10.0,4.351065258481659,2.1608680284948685,1.2799081181291752,-1.2590736515806285,5.59056477072374,108,172,60.68545546114859,-21.795214446347718,140.8830839013288,125.35936948273975,476.1579657342884,4.844186052878271,263.6963863786531,9.552035407711847,0.5624241061300669,0.7972503366776658,330.14297404163227,3.2001638990781873
1hexA,0.0,0.0,-0.12849305691349455,0.2436565996513074,0.3372052471923775,0.3873307440317487,-0.0625738425528227,0.035889761652766194,-0.7511016927546615,1.2517217296174588,-0.47039975969808073,1.1460124066140651,10.0,7.002642090584331,3.6167211966392143,0.9875226907423799,-1.4823160759489724,5.444140697220117,544,917,331.25902738191337,4085.174511489823,729.9442888757249,1410.5968118184574,7342.526451251205,12.057362096620317,3797.6461095595,23.68372960104052,0.4586127897759775,0.7606668888271914,3921.1630682877653,8.046056328612186
1ho5B,0.0,0.0,-0.05245039227754279,0.14277733311075227,0.48554852808983695,0.5175071748031755,-0.04815890326304044,0.023432339357317384,-0.4121817309789225,0.9304880221319275,-1.2492687273937715,1.9118828092267441,10.0,2.094026304963416,2.6431521991916203,1.5250449774707735,-0.5349933594162097,5.661238228231945,103,156,56.1884446618333,-247.1692257227446,124.81758396039453,103.70483065168737,406.27143253555755,4.5945455211307324,271.1947087536487,8.52343002382689,0.794821887248859,0.7908816798161682,349.6164188325393,2.955160207183035
1hskA,0.0,0.0,-0.13542304665910457,0.2652106908319459,0.40347791881548045,0.4413869042341261,-0.05837245620920418,0.03647350902715006,-0.43784825754769413,1.051228782413131,-0.91980210221944,1.5239773809296773,10.0,2.125731008828486,1.2493923679165808,1.1303497140707692,-2.0903642722046634,5.598170981104288,806,1322,485.9973178933909,1351.9180851511755,904.1110889312907,2155.2131150439454,6926.967081816736,11.825463487673257,4605.949388589306,22.11212009621474,0.6702875163937272,0.843108978138737,5417.464595040803,7.445656666266634
1ib0A,0.0,0.0,-0.08122166948659143,0.21456151227146075,0.22121837986288312,0.3607976843668476,-0.05481703065534302,0.030979416312113508,-0.4528991074973681,1.0564171818570598,-0.25849397671896984,0.9343347727431285,10.0,4.174573533656555,4.1269200234088235,1.28519699465037,-1.9716529885676,5.440115678326186,242,385,145.46253764061316,-59.387800793543114,392.51749029152484,560.5711832780707,3066.939033564697,9.01305825028795,1419.088256560085,16.430901177776516,0.646921619585904,0.7665993300057201,2121.4466258196435,6.055190033795982
1iqcA,0.0,0.0,-0.07758917848873427,0.17864709961763797,0.37297690665430033,0.4536217658145728,-0.04582964358583705,0.02368081604261846,-0.21630489352831755,0.7263737730666934,-0.833982778848396,1.4944899756831231,10.0,7.101832761332745,4.941656505826941,1.1738564342786917,-2.670928369526198,5.139592634397166,463,753,288.8508513614304,0.22079059347626165,674.3434445109134,1282.4807572464035,4884.147757411148,10.52527362242597,3060.283231512242,18.165289395901173,0.6869185623266476,0.7788527081596978,4572.334568807588,7.183976959583394
1j99A,0.0,0.0,0.04078224943070404,0.1416578343072241,0.3787000719705353,0.4505162811877936,-0.05468389210738941,0.026639257021164684,-0.5753771259387218,1.1220521326066226,-0.8516102658296906,1.5618959365914038,10.0,2.952151881050806,1.779850646106077,1.2435470920459597,-0.12251942074183653,5.081323673821647,48,77,28.866872188231024,99.18859489446726,47.134646381995644,22.590317322110412,88.41567869559434,2.763632079620393,52.0938617718963,2.180303900231941,0.6011731279157774,0.7424002993272424,64.73407471611321,2.0330532278814615
1ja1A,0.0,0.0,-0.11110289792090415,0.1857536775622678,0.44733852690921855,0.4138889197827809,-0.057834456272385655,0.029545870285702932,-0.711686061365497,1.2093609708920916,-0.9413724307835338,1.4988283043388893,10.0,2.2101707671778237,3.102504100681372,1.3624828354278313,-1.6000058517778326,5.247705829258608,279,437,158.64486338022186,-343.1699518678095,388.19451322650684,576.5441588278298,2682.659608286301,8.619703362843072,1314.4357276351193,16.162622795206225,0.7545435305763033,0.8016497733641785,1800.1484946873165,5.4447049384623325
1jp4A,0.0,0.0,-0.11884909817757898,0.2954104360732885,0.40027571346877033,0.484084813748632,-0.05740557072070796,0.03963632821393533,-0.35994694294226465,0.898846876669927,-0.9853259176784699,1.6955271297832468,10.0,4.189501851503928,3.003037893255327,1.059374266908186,-1.43275014427687,4.552991206308581,172,286,109.49060371036599,-633.3479862490601,210.33036627670668,217.95652148799027,862.4711185374681,5.90498298445609,552.8566197092076,11.045329490734392,0.8677002289752055,0.7598766293732401,803.1392726853281,4.039727553444376
